0,1
0.0357121,0.999493
0.107136,0.987755
0.178561,0.942014
0.249985,0.853871
0.321409,0.739436
0.392833,0.619715
0.464258,0.504478
0.535682,0.39315
0.607106,0.285867
0.67853,0.188265
0.749955,0.108148
0.821379,0.0499842
0.892803,0.0148284
0.964227,0.0015645
1.03565,8.08E-05
1.10708,8.08E-05
1.1785,8.08E-05
1.24992,8.08E-05
1.32135,8.08E-05
1.39277,8.08E-05
1.4642,8.08E-05
1.53562,8.08E-05
1.60705,8.08E-05
1.67847,8.08E-05
1.74989,8.08E-05
1.82132,8.08E-05
1.89274,8.08E-05
1.96417,8.08E-05
2.03559,8.08E-05
2.10702,8.08E-05
2.17844,8.08E-05
2.24986,8.08E-05
2.32129,8.08E-05
2.39271,8.08E-05
2.46414,8.08E-05
2.53556,8.08E-05
2.60698,8.08E-05
2.67841,8.08E-05
2.74983,8.08E-05
2.82126,8.08E-05
2.89268,8.08E-05
2.96411,8.08E-05
3.03553,8.08E-05
3.10695,8.08E-05
3.17838,8.08E-05
3.2498,8.08E-05
3.32123,8.08E-05
3.39265,8.08E-05
3.46408,8.08E-05
3.5355,8.08E-05
3.60692,8.08E-05
3.67835,8.08E-05
3.74977,8.08E-05
3.8212,8.08E-05
3.89262,8.08E-05
3.96405,8.08E-05
4.03547,8.08E-05
4.10689,8.08E-05
4.17832,8.08E-05
4.24974,8.08E-05
4.32117,8.08E-05
4.39259,8.08E-05
4.46402,8.08E-05
4.53544,8.08E-05
4.60686,8.08E-05
4.67829,8.08E-05
4.74971,8.08E-05
4.82114,8.08E-05
4.89256,8.08E-05
4.96398,8.08E-05
5.03541,8.08E-05
5.10683,8.08E-05
5.17826,8.08E-05
5.24968,8.08E-05
5.32111,8.08E-05
5.39253,8.08E-05
5.46395,8.08E-05
5.53538,8.08E-05
5.6068,8.08E-05
5.67823,8.08E-05
5.74965,8.08E-05
5.82108,8.08E-05
5.8925,8.08E-05
5.96392,8.08E-05
6.03535,8.08E-05
6.10677,0.00269138
6.1782,0.0189928
6.24962,0.0579398
6.32105,0.119831
6.39247,0.203223
6.46389,0.302976
6.53532,0.411163
6.60674,0.523001
6.67817,0.639111
6.74959,0.758972
6.82102,0.870724
6.89244,0.952478
6.96386,0.991362
7.03529,0.999922
